SNMPv2-MIB::sysDescr.0 = STRING: 3Com Switch 4210 26-Port Software Version 3Com OS V3.01.05s56
SNMPv2-MIB::sysObjectID.0 = OID: SNMPv2-SMI::enterprises.43.1.16.4.3.44
IF-MIB::ifInErrors.4227730 = Counter32: 0
IF-MIB::ifInErrors.4227738 = Counter32: 0
IF-MIB::ifInErrors.4227746 = Counter32: 0
IF-MIB::ifInErrors.4227754 = Counter32: 0
IF-MIB::ifInErrors.4227762 = Counter32: 0
IF-MIB::ifInErrors.4227770 = Counter32: 0
IF-MIB::ifInErrors.4227778 = Counter32: 0
IF-MIB::ifInErrors.4227786 = Counter32: 0
IF-MIB::ifInErrors.4227794 = Counter32: 0
IF-MIB::ifInErrors.4227802 = Counter32: 0
IF-MIB::ifInErrors.4227810 = Counter32: 0
IF-MIB::ifInErrors.4227817 = Counter32: 0
IF-MIB::ifInErrors.4227825 = Counter32: 0
IF-MIB::ifInErrors.4227833 = Counter32: 0
IF-MIB::ifInErrors.4227841 = Counter32: 0
IF-MIB::ifInUnknownProtos.14 = Counter32: 0
IF-MIB::ifInUnknownProtos.16 = Counter32: 0
IF-MIB::ifInUnknownProtos.1615 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227614 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227626 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227634 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227642 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227650 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227658 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227666 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227674 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227682 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227690 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227698 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227706 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227714 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227722 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227730 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227738 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227746 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227754 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227762 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227770 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227778 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227786 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227794 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227802 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227810 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227817 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227825 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227833 = Counter32: 0
IF-MIB::ifInUnknownProtos.4227841 = Counter32: 0
IF-MIB::ifOutOctets.14 = Counter32: 0
IF-MIB::ifOutOctets.16 = Counter32: 0
IF-MIB::ifOutOctets.1615 = Counter32: 0
IF-MIB::ifOutOctets.4227614 = Counter32: 0
IF-MIB::ifOutOctets.4227626 = Counter32: 11603255
IF-MIB::ifOutOctets.4227634 = Counter32: 930832732
IF-MIB::ifOutOctets.4227642 = Counter32: 186540900
IF-MIB::ifOutOctets.4227650 = Counter32: 11603255
IF-MIB::ifOutOctets.4227658 = Counter32: 11603255
IF-MIB::ifOutOctets.4227666 = Counter32: 3899437604
IF-MIB::ifOutOctets.4227674 = Counter32: 0
IF-MIB::ifOutOctets.4227682 = Counter32: 11603319
IF-MIB::ifOutOctets.4227690 = Counter32: 371509590
IF-MIB::ifOutOctets.4227698 = Counter32: 0
IF-MIB::ifOutOctets.4227706 = Counter32: 11603722
IF-MIB::ifOutOctets.4227714 = Counter32: 11603722
IF-MIB::ifOutOctets.4227722 = Counter32: 11603722
IF-MIB::ifOutOctets.4227730 = Counter32: 11603722
IF-MIB::ifOutOctets.4227738 = Counter32: 0
IF-MIB::ifOutOctets.4227746 = Counter32: 0
IF-MIB::ifOutOctets.4227754 = Counter32: 11603722
IF-MIB::ifOutOctets.4227762 = Counter32: 0
IF-MIB::ifOutOctets.4227770 = Counter32: 11603722
IF-MIB::ifOutOctets.4227778 = Counter32: 11603722
IF-MIB::ifOutOctets.4227786 = Counter32: 0
IF-MIB::ifOutOctets.4227794 = Counter32: 315176333
IF-MIB::ifOutOctets.4227802 = Counter32: 1592187081
IF-MIB::ifOutOctets.4227810 = Counter32: 0
IF-MIB::ifOutOctets.4227817 = Counter32: 703902771
IF-MIB::ifOutOctets.4227825 = Counter32: 0
IF-MIB::ifOutOctets.4227833 = Counter32: 703903260
IF-MIB::ifOutOctets.4227841 = Counter32: 0
IF-MIB::ifOutUcastPkts.14 = Counter32: 0
IF-MIB::ifOutUcastPkts.16 = Counter32: 0
IF-MIB::ifOutUcastPkts.1615 = Counter32: 0
IF-MIB::ifOutUcastPkts.4227614 = Counter32: 0
IF-MIB::ifOutUcastPkts.4227626 = Counter32:
